t,W,Q,H,S,A,P
470 days,235.45362857142854,722.2552999999999,265.01898571428563,0.0001497799162708171,780.3734571428571,
470 days,257.903075,724.2007375,264.0857,0.0002324626539704654,666.4480124999999,
470 days,239.6255875,726.3382750000001,262.65035,0.00022672603021419238,690.4493749999999,
471 days,231.14833333333334,684.3109444444445,265.74364444444444,0.00018038302122047194,746.7599222222221,
471 days,233.5262714285714,685.1918857142857,264.9123,0.00014885756304028796,755.3550714285714,
471 days,253.7976125,686.0077624999999,263.98667500000005,0.00023145802393639925,644.7651875,
471 days,236.014425,686.9634000000001,262.5324625,0.0002297866642436534,664.2622,
472 days,231.19133333333332,685.8855444444445,265.74545555555557,0.0001808633488038884,747.1799555555555,
472 days,233.51951428571428,685.8701857142858,264.91187142857143,0.0001492418768863381,755.2508428571429,
472 days,253.71134999999998,685.8311125000001,263.984375,0.0002319166593867446,644.2704624999999,
472 days,235.79725,685.745025,262.52538749999997,0.00023069528997115475,662.700025,
473 days,230.81814444444444,680.5991222222223,265.72881111111116,0.00018086334880387702,743.3414777777779,
473 days,233.22745714285716,680.3357142857143,264.8957142857143,0.00014906253042484512,751.4802571428571,
473 days,252.53439999999998,680.0950124999999,263.9694125,0.00023178562068664415,641.0147375,
473 days,235.1778,679.8513,262.50780000000003,0.0002311017804282002,658.809325,
474 days,231.99401111111106,699.0689555555556,265.7810444444445,0.00018178397667209094,755.4275333333334,
474 days,234.07671428571433,697.7916428571427,264.9426142857143,0.0001500873673476747,762.4370285714284,
474 days,254.74602499999997,696.6307749999999,264.0101,0.00023285577007076672,649.8809375,
474 days,236.67708749999997,695.356275,262.55066250000004,0.00023081484598794162,668.2956,
475 days,232.14945555555556,699.6186999999999,265.78821111111114,0.00018082332150526942,757.0814777777776,
475 days,234.27231428571426,700.1813571428572,264.95354285714285,0.00014952370704011698,764.9990428571429,
475 days,255.28445,700.6607875,264.0232375,0.00023224425613697707,652.7490875,
475 days,237.29295,701.1449,262.5721125,0.0002294279961933336,673.04415,
476 days,231.30503333333334,686.8398000000001,265.7506333333333,0.0001805831577135555,748.3734111111112,
476 days,233.63924285714282,687.5395428571429,264.91852857142857,0.00014908815134792388,756.8095285714284,
476 days,254.0119125,688.19625,263.99195000000003,0.0002316545819865437,645.92055,
476 days,236.18615000000003,688.9581375,262.5372375,0.0002299301314637895,665.319775,
477 days,231.39253333333332,689.8408222222222,265.75433333333336,0.00018148377193245423,749.2356,
477 days,233.63162857142856,688.8259571428571,264.91801428571426,0.00014962619073240283,756.6847428571429,
477 days,253.86536249999997,687.910525,263.9881375,0.0002324626539704654,645.087125,
477 days,235.849075,686.9002874999999,262.52617499999997,0.00023124524764832268,662.873,
478 days,233.98374444444445,729.9293222222223,265.86951111111114,0.00018264456359237072,776.0420777777778,
478 days,235.561,727.9236000000001,265.02464285714285,0.00015139403442428312,781.7017571428571,
478 days,257.8130125,726.0897375,264.08296250000006,0.00023445007425526628,665.861525,
478 days,239.13546250000002,724.0262375,262.63142500000004,0.00022971493063360577,686.2458,
479 days,236.3904666666666,766.0473444444443,265.9768222222222,0.00018264456359237072,801.265911111111,
479 days,237.4465285714286,765.3069571428571,265.1290142857143,0.00015226514580866932,806.3899285714286,
479 days,261.898275,764.570025,264.18025,0.00023525814623918796,687.4042375,
479 days,242.45337500000002,763.64135,262.7474875,0.00022665429660413114,712.194375,
480 days,236.99631111111108,774.9644111111111,266.0038555555555,0.00018246444074859096,807.6651111111111,
480 days,237.9346,774.8663571428572,265.15605714285715,0.0001524188713470981,812.8190999999999,
480 days,262.98775,774.7182625,264.2063125,0.00023525814623918796,693.214,
480 days,243.25242500000002,774.48235,262.7802,0.00022565002606321933,719.5469999999999,
481 days,236.00747777777775,758.0843111111112,265.9600555555555,0.0001815438128803884,797.2939666666666,
481 days,237.2338142857143,759.2429428571429,265.11740000000003,0.0001514196553473473,803.6308714285714,
481 days,261.59445,760.2485,264.17330000000004,0.00023418799685506538,685.8508125,
481 days,242.42445,761.3221124999999,262.74703750000003,0.00022548264763972044,712.089425,
482 days,234.43187777777777,733.8358333333332,265.8898777777778,0.0001812235944914479,780.7925333333334,
482 days,236.02652857142857,734.8487142857142,265.05058571428566,0.00015062540673215367,787.8229285714286,
482 days,259.01716250000004,735.6661375,264.111975,0.00023346728400454398,672.2546249999999,
482 days,240.4076875,736.457375,262.6753125,0.0002270846982645258,696.0245875,
483 days,233.36351111111105,718.1182666666666,265.84214444444444,0.00018130364908868586,769.6355555555557,
483 days,235.18331428571426,718.4376428571429,265.0039285714286,0.00015026671380916767,776.8246428571427,
483 days,257.1828875,718.6803625,264.068325,0.00023305232812089878,662.6328500000001,
483 days,238.8456,718.9018625,262.623375,0.0002284237256524082,684.44525,
484 days,233.31739999999996,717.994011111111,265.8400555555556,0.0001815438128803884,769.1486777777778,
484 days,235.12499999999997,717.7623714285713,265.0006571428571,0.00015039481842451773,776.0574571428572,
484 days,257.01721249999997,717.4927124999999,264.06433749999997,0.00023331440552109967,661.7556999999999,
484 days,238.64811250000002,717.1216625000001,262.6163625,0.00022899759453293893,682.8869000000001,
485 days,233.35146666666665,717.8934888888889,265.84167777777776,0.0001812436081407517,769.5254,
485 days,235.18099999999998,718.3105571428571,265.0038,0.00015026671380916767,776.7953571428571,
485 days,257.183525,718.6345,264.06836250000003,0.00023305232812089878,662.6407250000001,
485 days,238.8481625,718.9303375000001,262.6234125,0.0002284237256524082,684.45485,
486 days,232.15143333333333,699.8868555555556,265.78821111111114,0.00018094340340111498,757.0833555555556,
486 days,234.26394285714287,700.1624,264.9530857142857,0.00014962619073240283,764.8866285714287,
486 days,255.25366250000002,700.4376,264.0225125,0.00023224425613697707,652.5894499999999,
486 days,237.2696375,700.7878625,262.5713625,0.00022935626258327235,672.8843625000001,
487 days,231.89345555555553,695.7326444444444,265.7767666666666,0.0001807632805573466,754.427088888889,
487 days,234.0770142857143,696.3294428571428,264.94275714285715,0.00014939560242476692,762.4691142857142,
487 days,254.87108750000002,696.8054625000001,264.013425,0.0002321350572202329,650.599025,
487 days,236.9463625,697.2478,262.5605625,0.00022971493063359216,670.485875,
488 days,231.6269111111111,693.6123333333335,265.76463333333334,0.00018172393572416816,751.6276333333333,
488 days,233.79665714285716,692.2524714285713,264.9270857142857,0.00014993364180924588,758.8108571428572,
488 days,254.187675,691.0845125000001,263.9961125,0.00023259369267056586,646.8320375,
488 days,236.15745,689.894425,262.5351625,0.00023103004681813895,664.8706875,
489 days,233.01763333333338,712.8489000000001,265.82678888888887,0.00018118356719281752,766.0517888888887,
489 days,234.92107142857142,713.2316999999999,264.9894,0.0001500873673476747,773.4148999999999,
489 days,256.63100000000003,713.5117875,264.05522500000006,0.00023292128942081075,659.7523749999999,
489 days,238.3702,713.6916625,262.60741249999995,0.0002289736833295897,680.8934999999999,
490 days,232.38764444444445,702.5286444444444,265.79887777777776,0.0001805031031163289,759.5567777777777,
490 days,234.48185714285714,703.7883142857144,264.9651714285714,0.00014944684427090985,767.7261285714285,
490 days,255.77027499999997,704.8401875000001,264.0348625,0.00023217873678692066,655.2897125,
490 days,237.751425,705.90225,262.5876125,0.0002287584824993788,676.48785,
491 days,230.5801555555556,676.222088888889,265.7182888888889,0.00018036300757116812,740.9084555555555,
491 days,233.08194285714288,676.8196428571429,264.88770000000005,0.00014867821657879495,749.6136714285714,
491 days,252.053175,677.364275,263.96385,0.00023123962610291092,639.8029875,
491 days,235.05193749999998,677.997825,262.50485000000003,0.0002305996451577443,658.1553625,
492 days,230.58815555555555,677.4769333333334,265.71853333333337,0.0001810034443490378,740.9762777777778,
492 days,233.04317142857144,676.9350857142857,264.88548571428566,0.00014908815134792388,749.0948571428571,
492 days,251.68442499999998,676.4814,263.9596625,0.00023172010133660012,638.8972124999999,
492 days,234.7556125,676.0098,262.4957125,0.0002314604484785336,656.143125,
493 days,231.98283333333336,698.028911111111,265.78064444444436,0.00018130364908868586,755.3270111111111,
493 days,234.10558571428572,697.6530714285715,264.9442571428571,0.0001497799162708171,762.8264428571429,
493 days,254.863,697.2729374999999,264.0131,0.00023259369267056586,650.5285125,
493 days,236.8447625,696.7807625,262.55665,0.0002303127107174721,669.6284125000001,
494 days,232.4336222222222,704.5259777777777,265.80075555555555,0.0001812436081407517,759.9953444444443,
494 days,234.45971428571428,704.4249571428572,264.96385714285714,0.00014993364180924588,767.4186428571428,
494 days,255.6327375,704.2839624999999,264.031425,0.0002327247313706663,654.53545,
494 days,237.52037500000003,704.0813625000001,262.57925000000006,0.00022957146341345607,674.6389375,
495 days,232.53985555555553,706.5547555555555,265.80546666666663,0.0001815438128803884,761.0929333333332,
495 days,234.5223,705.9814142857143,264.9672857142857,0.00015018985103996057,768.2226428571429,
495 days,255.7329375,705.4730750000001,264.03380000000004,0.00023285577007076672,655.06005,
495 days,237.5846375,704.9461875,262.5812,0.00022973884183695497,675.0708875,
496 days,233.66340000000002,723.9541888888888,265.85540000000003,0.00018204415411310866,772.7343,
496 days,235.35974285714286,722.9656571428571,265.0135714285714,0.00015088161596285376,779.0988857142858,
496 days,257.46865,722.092375,264.07496249999997,0.00023370752162138857,664.0963,
496 days,238.97209999999998,721.1531124999999,262.62676250000004,0.000229093239346363,685.207125,
497 days,234.19502222222224,730.5286000000001,265.87926666666664,0.00018136369003660867,778.3099555555556,
497 days,235.8314428571429,731.1133571428571,265.03981428571433,0.00015057416488601071,785.2750142857142,
497 days,258.58687499999996,731.68085,264.101725,0.00023344544422120012,669.9915624999999,
497 days,240.0368875,732.3152875000001,262.6629375,0.00022746727751820841,693.2607125,
498 days,234.00722222222228,727.8163222222223,265.8708888888889,0.00018142373098454284,776.3460777777777,
498 days,235.68314285714288,728.2425428571429,265.03157142857145,0.00015054854396294654,783.3357857142857,
498 days,258.26295,728.654425,264.094,0.00023337992487114368,668.2868625000001,
498 days,239.76761250000004,729.11185,262.6539875,0.0002276107447383445,691.2720999999999,
499 days,237.66145555555556,791.5045444444445,266.0319111111111,0.00018568663828732267,814.3536,
499 days,238.19064285714288,785.0008714285714,265.16984285714284,0.0001546222707311715,816.1021142857144,
499 days,263.131375,779.542025,264.20895,0.00023763868262426533,693.8381625,
499 days,242.91716250000002,773.9713624999999,262.76655000000005,0.0002284237256524082,716.49965,
500 days,252.18065555555555,1032.1775555555555,266.6595333333333,0.0001827046045402935,968.6917444444443,
500 days,249.1758285714286,1030.041857142857,265.7661857142857,0.00016330776365211492,961.6185714285714,
500 days,277.2381625,1028.33175,264.7874625,0.0002345811129553543,826.3103125,
500 days,279.50026249999996,1026.4828750000001,263.46751249999994,0.00021472260612986766,881.9947,
501 days,255.31855555555552,1213.7081111111113,267.01726666666667,0.00018714763468686445,1059.5682111111112,
501 days,252.34314285714285,1199.1064285714288,266.0918428571428,0.00017166018457313655,1043.076942857143,
501 days,279.6127,1186.839,265.0863,0.00023776972132436578,896.1505999999999,
501 days,287.3697375,1173.9516250000001,263.7901875,0.0002106098791527828,961.6295375,
502 days,260.3371,1841.8416666666662,268.1936,0.0001849461332628771,1363.1587777777777,
502 days,263.0161428571429,1836.7502857142856,267.2537857142857,0.00018193417472445268,1338.7011428571427,
502 days,287.2031625,1829.790125,266.24306249999995,0.0002311741067528545,1171.1566249999998,
502 days,312.7745125,1818.6750000000002,265.087775,0.00019365683597391954,1298.3235,
503 days,258.5370111111111,1561.2744444444443,267.7355888888889,0.00018012284377945422,1244.2595555555554,
503 days,258.1735142857143,1566.7805714285716,266.82855714285716,0.00017342802826500226,1229.751142857143,
503 days,284.89931250000006,1572.208625,265.85058749999996,0.0002253210448152333,1076.9340000000002,
503 days,306.7736125,1578.9906250000001,264.70613749999995,0.00019117007082498924,1197.8472,
504 days,257.5489333333333,1434.5747777777774,267.4928777777778,0.0001808633488038884,1181.6113,
504 days,256.0104428571429,1437.732142857143,266.5863142857143,0.0001719676356499796,1168.061142857143,
504 days,283.3588375,1440.80225,265.6046375,0.00022805101773389945,1018.3968500000001,
504 days,303.61208750000003,1444.5971249999998,264.423975,0.00019829560942483668,1123.9438874999998,
505 days,256.5191555555555,1301.8546666666666,267.2436,0.0001797826117412099,1117.5054222222223,
505 days,254.32025714285714,1307.6458571428573,266.34770000000003,0.00016843194826624816,1107.585457142857,
505 days,281.8705875,1313.020375,265.374575,0.0002275923822835665,963.8756875,
505 days,301.22002499999996,1319.3595,264.17530000000005,0.0002020257571482525,1059.1131,
506 days,254.71456666666666,1150.5729999999999,266.93236666666667,0.0001800828164808466,1037.885611111111,
506 days,251.96802857142856,1155.3272857142856,266.0413714285714,0.00016548554211310952,1030.4135857142858,
506 days,279.43318750000003,1159.755,265.0671375,0.00023080283043592185,891.5439125,
506 days,287.77733750000004,1165.027125,263.81322500000005,0.00020341260694284693,967.3170375000002,
507 days,252.51957777777776,1041.1253333333334,266.69204444444443,0.00018062318501218586,976.8918111111111,
507 days,249.61035714285714,1043.9451428571429,265.8066285714286,0.00016235978949849246,971.6933714285715,
507 days,277.6013375,1046.6129999999998,264.8364625,0.00023191665938673218,837.6745874999999,
507 days,282.8701,1049.974875,263.54281249999997,0.00021005992147560127,900.4683999999999,
508 days,251.42844444444447,995.776611111111,266.58346666666665,0.00018180399032140612,949.5279444444445,
508 days,248.45201428571428,996.015957142857,265.6974142857143,0.00016141181534488458,944.5352285714287,
508 days,276.59195,996.2971750000002,264.7251125,0.00023372936140473246,811.80965,
508 days,277.7731125,996.7532375000001,263.4036125,0.0002145074052996839,866.354825,
509 days,250.40384444444442,958.2216333333332,266.4999222222222,0.00018140371733522763,928.5540555555557,
509 days,247.62495714285714,959.3859000000001,265.61891428571425,0.0001599514227298619,925.0788142857143,
509 days,275.68697499999996,960.5881625,264.65102499999995,0.00023351096357124412,794.6306125,
509 days,269.4796875,962.1875625,263.32275000000004,0.00021543994223053448,846.64575,
510 days,250.34731111111108,957.6779999999999,266.4957888888889,0.00018190405856794792,927.5189777777778,
510 days,247.55697142857144,957.9112857142857,265.61265714285713,0.00016025887380670495,923.5264285714286,
510 days,275.56281249999995,958.0156625000001,264.6420875,0.00023431903555516583,792.5706250000001,
510 days,269.0982875,958.0164375000002,263.3065875,0.00021668332480500642,842.7306874999999,
511 days,248.53405555555557,904.1123666666667,266.36791111111114,0.00018216423600895425,895.6032666666665,
511 days,244.51222857142858,905.0975142857143,265.49051428571426,0.0001572868467305167,893.4401428571429,
511 days,273.594175,906.0622875,264.5257875,0.00023479951078884262,765.7427625,
511 days,264.994775,907.4010499999999,263.171425,0.00021960049161434493,810.1146749999999,
512 days,241.27645555555557,839.4992333333334,266.18904444444445,0.00018202414046380487,851.9378888888889,
512 days,241.3007428571428,841.8790142857142,265.3382,0.00015377678026984946,856.4700571428572,
512 days,270.0487,844.3729999999999,264.3829625,0.00023473399143879862,733.0611499999999,
512 days,251.13378749999998,847.9145375,263.0022,0.0002217046775096062,769.9681625000001,
513 days,240.5767111111111,831.6454777777777,266.15812222222223,0.00018360521875919225,844.5074333333334,
513 days,240.61204285714285,830.9263,265.3011714285714,0.00015454540796196436,847.5473571428571,
513 days,268.70895,830.3156875000001,264.33896250000004,0.00023713636760723227,723.1008875,
513 days,249.1891625,829.71885,262.93187499999993,0.0002228763264740169,753.8471499999999,
514 days,237.6887,781.9851888888887,266.03459999999995,0.00018082332150525803,814.9344111111109,
514 days,238.59957142857138,785.4950714285715,265.19307142857144,0.0001515733808857761,821.6416571428572,
514 days,264.68007500000004,788.6880625000001,264.24697499999996,0.00023412247750502136,702.309575,
514 days,246.2833875,792.2707625,262.84035,0.0002223741912035474,733.08965,
515 days,234.81658888888893,740.6103555555557,265.90684444444446,0.0001818440176200251,784.7773,
515 days,236.28144285714285,740.6580571428573,265.0646428571428,0.00015103534150129712,791.1449,
515 days,259.5100375,740.75355,264.123575,0.0002339914388049209,674.8210125,
515 days,240.7672375,740.95005,262.6869375,0.00022710860946787502,698.6249000000001,
516 days,236.42724444444445,767.8694,265.97831111111117,0.00018324497307163276,801.6244888888889,
516 days,237.42624285714282,765.8232714285714,265.12782857142855,0.00015267508057779822,806.1086142857142,
516 days,261.77585,764.0425625,264.1771625,0.00023565126233946447,686.7307000000001,
516 days,242.31428749999998,762.1495500000001,262.74095,0.00022729989909470952,710.7349875,
517 days,240.27043333333327,826.9950222222222,266.1448888888889,0.00018366525970711504,841.3223333333333,
517 days,240.35934285714285,826.0895428571429,265.28781428571426,0.00015446854519274268,844.3324,
517 days,268.149225,825.1887625,264.32555,0.0002372455665239764,720.0625249999999,
517 days,248.6988375,824.0145875,262.91331249999996,0.00022376104099814184,749.6361875,
518 days,240.53456666666665,829.8925444444444,266.1564444444445,0.000183064850227853,844.0921999999999,
518 days,240.62034285714284,830.2045142857143,265.3016714285714,0.00015423795688510676,847.6653857142857,
518 days,268.79596250000003,830.5207375,264.3411375,0.00023665589237354304,723.5863625,
518 days,249.33795,830.9060625000001,262.93775000000005,0.0002222068127800621,755.1749125,
519 days,241.69312222222223,849.7882888888889,266.2069888888889,0.00018360521875919225,856.2857222222223,
519 days,241.49061428571432,849.4170857142856,265.3482285714286,0.00015518593103871464,858.8828714285715,
519 days,270.0780375,848.882775,264.3840125,0.00023698348912377552,733.3338875,
519 days,250.7058125,847.9484624999999,262.9862375,0.00022359366257465653,766.3053125000001,
520 days,233.57190000000003,713.4499333333333,265.8524222222223,0.0001772208646296744,771.9908,
520 days,235.66437142857143,721.606,265.031,0.00014790958888668006,783.2100714285715,
520 days,258.77745000000004,728.7884,264.107225,0.00023019131650214462,671.1754375,
520 days,240.892875,736.5793624999999,262.6956125,0.00022258939203374472,700.5358,
521 days,221.65456666666665,550.0613777777777,265.31923333333333,0.00017702072813659085,650.7307777777778,
521 days,226.29031428571426,553.7672428571428,264.51175714285716,0.0001454756011949562,663.2638285714286,
521 days,233.451675,557.347,263.5989,0.00023803179872455425,562.128525,
521 days,213.55474999999998,561.5690875,262.1445,0.00022191987833978993,580.903075,
522 days,221.7819,559.4900444444445,265.3232777777778,0.00018246444074859096,651.6685888888888,
522 days,225.9675714285714,554.4331000000001,264.4933,0.00014875507934800208,659.0699571428571,
522 days,231.55405,550.2422624999999,263.5636875,0.0002423123962610322,554.7805374999999,
522 days,210.79327500000002,546.28155,262.0694,0.0002284237256524082,565.126125,
523 days,228.8453444444445,655.7770444444444,265.6403888888889,0.00018264456359237072,723.0469111111111,
523 days,231.5029857142857,653.1940999999999,264.79981428571426,0.00015080475319364665,729.180542857143,
523 days,244.03411250000002,650.1877499999999,263.85625,0.00024036865554293146,616.6176375,
523 days,228.98495000000003,646.4056125,262.395,0.00022746727751820841,634.0149375,
524 days,236.5124888888889,775.0237333333332,265.98142222222225,0.00018618697952003154,802.3915222222222,
524 days,237.26331428571424,767.2021857142857,265.11847142857147,0.00015446854519275726,803.8823999999998,
524 days,261.0210375,760.3009999999998,264.15848750000004,0.00023792259980781009,682.603725,
524 days,241.3013125,752.8381499999999,262.7,0.00023119742524162424,701.5831874999999,
525 days,248.95613333333333,921.8065555555555,266.3938777777778,0.0001849661469121923,902.0786555555555,
525 days,244.94162857142857,916.1501,265.50288571428575,0.00015964397165301887,896.463,
525 days,273.5779875,911.606025,264.5252,0.00023792259980781009,765.6507500000001,
525 days,264.17145,906.7094875000001,263.1461125,0.0002243827322853846,804.0599500000001,
526 days,252.99008888888886,1063.9487777777779,266.73847777777775,0.0001812436081407517,988.6341666666667,
526 days,250.05184285714284,1065.4902857142856,265.8479571428572,0.00016369207749816506,981.9939857142856,
526 days,277.8592875,1066.743375,264.872625,0.00023292128942079834,846.1173375000001,
526 days,283.5429625,1067.870375,263.575825,0.00021084899118632935,908.6089,
527 days,252.7446111111111,1052.3473333333334,266.71481111111115,0.00018094340340112637,982.6483555555556,
527 days,249.82662857142853,1054.3394285714287,265.8271,0.000162897828882986,976.7917857142857,
527 days,277.73902499999997,1055.883875,264.85562500000003,0.00023178562068664415,842.1373625,
527 days,283.43025,1057.24,263.56951250000003,0.00020786009076692957,907.029125,
528 days,250.05664444444443,946.7421444444444,266.47464444444444,0.00018116355354352512,922.2178222222223,
528 days,247.37630000000004,948.2999571428571,265.5960285714286,0.0001591571741146683,919.4151857142858,
528 days,275.4319,949.854625,264.63219999999995,0.0002324626539704654,790.2572250000001,
528 days,269.2143375,951.9966624999998,263.3133375,0.0002128097098614545,844.3462875000001,
529 days,243.29548888888894,879.3012111111111,266.30468888888885,0.0001819640995158707,879.9726666666668,
529 days,243.10034285714286,881.3521571428571,265.43648571428577,0.00015549338211557224,880.278942857143,
529 days,272.4897125,883.1715125000001,264.47974999999997,0.00023318336682099923,755.140975,
529 days,263.74917500000004,885.673175,263.1349125,0.00021668332480500642,801.34585,
530 days,241.9922222222222,856.9494444444445,266.2230888888889,0.00018416560093984668,860.1902222222224,
530 days,241.75551428571427,855.0395142857144,265.36235714285715,0.00015549338211557224,862.3049714285714,
530 days,270.45422499999995,853.7419499999999,264.399375,0.0002360443784397658,736.8179749999999,
530 days,251.49337500000001,852.9332999999999,263.0145875,0.0002227328592538672,772.8298374999999,
531 days,241.87963333333332,846.3676444444444,266.2202333333333,0.00018002277553291244,859.4416555555556,
531 days,242.00898571428573,853.7410285714285,265.3762571428571,0.00015305939442386294,865.6716285714285,
531 days,271.1326375,859.5049124999999,264.4269375,0.00023272473137065386,743.0523499999999,
531 days,261.9622375,865.7238749999999,263.0681,0.00022046129493513426,785.3903500000001,
532 days,229.25366666666665,651.3957222222222,265.65998888888885,0.0001768406052928111,727.4854,
532 days,232.32211428571426,657.6356,264.8460285714286,0.00014609050334865687,739.9248142857143,
532 days,249.66538749999998,663.1588125000001,263.9368875,0.00022813837686729973,633.938375,
532 days,234.62468749999996,669.3018374999999,262.49749999999995,0.00022667820780748036,656.5073,
533 days,219.51943333333332,514.0396444444445,265.1993222222222,0.0001764803596052516,624.2787555555556,
533 days,224.24232857142857,517.9843,264.39849999999996,0.00014393834581072644,637.7554142857142,
533 days,227.87245000000001,521.6341625,263.49330000000003,0.00023744212457412088,540.1710999999999,
533 days,209.278325,525.72775,262.023825,0.00022316326091426187,555.655325,
534 days,224.39338888888892,602.3422555555555,265.44070000000005,0.00018738779847855564,677.8790555555556,
534 days,227.65807142857142,589.7875999999999,264.58632857142857,0.00015259821780859111,680.1581428571428,
534 days,234.97215,579.2846125,263.63642500000003,0.0002460251594304082,569.9790125,
534 days,213.1581875,568.9326249999999,262.1275125,0.00023167564930873092,577.2718875,
535 days,248.39128888888885,905.8771999999999,266.3591333333333,0.00018434572378361506,893.4299666666667,
535 days,243.8345,902.7492,265.47182857142855,0.00015867037657633223,888.8788142857144,
535 days,272.88340000000005,899.4057875,264.4959625,0.00023825019655804257,758.9403374999999,
535 days,263.1079625,894.5676874999999,263.10668749999996,0.0002265825629940699,794.6276124999999,
536 days,247.77615555555556,886.2329777777777,266.32732222222216,0.00018166389477624538,885.5256777777778,
536 days,243.41389999999996,888.8437857142859,265.45451428571425,0.00015587769596163697,884.6628285714287,
536 days,272.861475,891.245525,264.4948875,0.0002341006377216775,758.6336749999999,
536 days,263.94542499999994,894.17155,263.140325,0.00021960049161434493,802.6588,
537 days,239.34968888888886,806.6962333333333,266.1061888888889,0.00018068322596009726,832.0083444444446,
537 days,239.8877285714286,811.2918428571429,265.26321428571424,0.00015211142027025506,838.4271285714286,
537 days,267.569975,815.4446875,264.3139625,0.0002342535162051218,717.3924999999999,
537 days,248.9019,820.1472624999999,262.92285,0.00021974395883446744,751.7608,
538 days,236.7817888888889,770.1342444444444,265.9945,0.00018166389477624538,805.4346555555557,
538 days,237.8268,771.41,265.1502,0.00015182959011647622,811.4222857142857,
538 days,262.865425,772.5244624999999,264.2034875,0.0002345811129553543,692.5872375000001,
538 days,243.3726875,773.6750249999999,262.78255,0.000224693577929006,720.070225,
539 days,237.1003888888889,775.8259222222222,266.00856666666664,0.00018208418141172765,808.7783888888889,
539 days,238.04394285714287,776.5096857142856,265.1621428571429,0.0001521882830394622,814.2711285714287,
539 days,263.2725625,777.042025,264.2131125,0.0002350615881890435,694.734575,
539 days,243.76328749999996,777.4636625,262.79037500000004,0.0002250522459793258,721.8323625,
540 days,237.80768888888886,788.0194777777779,266.03906666666666,0.00018290474103338844,816.0205555555555,
540 days,238.52065714285712,787.3823571428571,265.18845714285715,0.00015298253165465584,820.5350714285714,
540 days,264.2136875,786.87205,264.23535000000004,0.00023576046125622105,699.7237375,
540 days,244.91868749999998,786.3431,262.8133125,0.00022498051236926456,727.0039125,
541 days,242.04287777777776,858.4752777777777,266.2259,0.00018434572378362644,860.8734444444445,
541 days,241.77745714285717,856.7770285714287,265.3634714285714,0.00015587769596163697,862.5784428571426,
541 days,270.38335,855.0569625,264.3964125,0.00023757316327420892,736.161925,
541 days,251.01487500000002,852.5578750000001,262.9968,0.0002245501107088699,768.7448125,
542 days,248.95405555555558,918.7835444444443,266.3937888888889,0.00018374531430435302,902.0465777777778,
542 days,245.12898571428573,915.9949999999999,265.5079428571429,0.00015900344857625403,897.7038000000001,
542 days,273.78547499999996,913.61035,264.5343125,0.00023678693107364348,767.7372999999999,
542 days,264.81227499999994,910.8760249999999,263.1654625,0.00022244592481362224,808.6970375000001,
543 days,251.53428888888888,1001.3098888888887,266.59424444444437,0.00018208418141172765,952.238388888889,
543 days,248.54742857142855,1000.6842857142856,265.70651428571426,0.0001617961291909493,946.7839428571427,
543 days,276.6902375,1000.0033999999999,264.73371249999997,0.00023351096357124412,813.79865,
543 days,278.32068749999996,998.61595,263.42001250000004,0.00021214019616751332,870.3436125,
544 days,252.30303333333327,1036.869888888889,266.6715666666666,0.00018240439980066818,971.726411111111,
544 days,249.31705714285712,1034.8988571428572,265.77951428571424,0.00016312841719060735,964.9338571428572,
544 days,277.371175,1033.45175,264.8046,0.0002330523281209112,830.2764500000002,
544 days,281.19485000000003,1032.236375,263.50307499999997,0.00021049032313600954,890.6932125,
545 days,254.17463333333333,1123.2861111111113,266.86114444444445,0.00018214422235965046,1019.7602222222223,
545 days,251.2925285714286,1122.5112857142856,265.9623571428572,0.0001661004442668102,1010.5903857142858,
545 days,278.68015,1121.6646250000001,264.98075,0.00023305232812089878,871.3600125,
545 days,285.8867,1120.471875,263.6999875,0.00020778835715685472,939.2612000000001,
546 days,253.3054888888889,1078.0717777777777,266.76831111111113,0.00018140371733521628,996.1921777777778,
546 days,250.3595857142857,1078.769857142857,265.8762571428572,0.00016415325411343692,989.0596285714286,
546 days,278.06961249999995,1079.56025,264.9013875,0.00023217873678692066,852.813075,
546 days,284.3464,1080.8015,263.61600000000004,0.0002083861372407347,918.4955749999999,
547 days,252.97526666666667,1063.9188888888887,266.7371777777778,0.00018140371733522763,988.3082666666667,
547 days,250.03415714285714,1064.7247142857143,265.8463714285714,0.0001636664565751009,981.5996428571428,
547 days,277.8523375,1065.5010000000002,264.8715375,0.00023250633353716555,845.8619625,
547 days,283.603775,1066.501,263.5787,0.00020982080944205475,909.304,
548 days,252.10882222222224,1025.6564444444443,266.65153333333336,0.0001816038538283112,966.6724555555556,
548 days,249.15182857142855,1026.0318571428572,265.76355714285717,0.00016243665226771414,960.9718428571429,
548 days,277.26502500000004,1026.537625,264.79055,0.00023311784747094278,827.0047625,
548 days,280.069025,1027.39875,263.483475,0.0002120923737608013,885.8968000000001,
549 days,252.01978888888885,1022.0236666666666,266.64268888888887,0.00018172393572415678,964.4442666666665,
549 days,249.0561285714286,1022.1618571428572,265.75455714285715,0.00016235978949849246,958.7286857142857,
549 days,277.18425,1022.45425,264.781025,0.00023333624530444354,824.7920000000001,
549 days,279.59558749999997,1023.01775,263.4707125,0.00021266624264131844,882.769075,
550 days,252.25072222222227,1032.1750000000002,266.6658777777777,0.00018166389477624538,970.2853888888889,
550 days,249.29324285714284,1032.5074285714286,265.77701428571424,0.0001625903778061284,964.3178571428572,
